link,name,avgRating,numOfRating,category,plusCode,price
https://www.google.com/maps/place/Qu%C3%A1n+Nh%E1%BA%ADu+Sinh+Vi%C3%AAn/data=!4m7!3m6!1s0x314211178c52f0e7:0x33af503a0a0ed37a!8m2!3d15.9759111!4d108.2544965!16s%2Fg%2F11p4lb5ylf!19sChIJ5_BSjBcRQjERetMOCjpQrzM?authuser=0&hl=vi&rclk=1,Quán Nhậu Sinh Viên,,0,Nhà hàng,,
https://www.google.com/maps/place/Qu%C3%A1n+Nh%E1%BA%ADu+X%C3%B3m+%C4%90%C3%AAm/data=!4m7!3m6!1s0x314219d44c007c0f:0x375bdb04f04afe33!8m2!3d16.0651416!4d108.2191281!16s%2Fg%2F11hz8rtx7v!19sChIJD3wATNQZQjERM_5K8ATbWzc?authuser=0&hl=vi&rclk=1,Quán Nhậu Xóm Đêm,5.0,6,Món ăn Việt Nam,60 Hoàng Diệu,
https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+Thap+Beer/data=!4m7!3m6!1s0x314217b135d9ebc5:0xab7ad3ed1765575f!8m2!3d16.0621428!4d108.2371072!16s%2Fg%2F11rjb_yjln!19sChIJxevZNbEXQjERX1dlF-3Teqs?authuser=0&hl=vi&rclk=1,Nhà Hàng Thap Beer,3.8,116,Nhà hàng,82-84-86-88 Võ Văn Kiệt,
https://www.google.com/maps/place/Qu%C3%A1n+B%C3%A9+M%E1%BA%B7n+-+H%E1%BA%A3i+s%E1%BA%A3n+t%C6%B0%C6%A1i+s%E1%BB%91ng+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x3142177e2337b745:0x1489c230ee739854!8m2!3d16.0818199!4d108.2472798!16s%2Fg%2F12ltdh_4z!19sChIJRbc3I34XQjERVJhz7jDCiRQ?authuser=0&hl=vi&rclk=1,Quán Bé Mặn - Hải sản tươi sống Đà Nẵng,3.7,5185,Đồ hải sản,Lô 8 Võ Nguyên Giáp,
https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+Bi%E1%BB%83n+R%E1%BA%A1ng/data=!4m7!3m6!1s0x314217f272944dc7:0x6db9d8480275a9f1!8m2!3d16.0872898!4d108.2466762!16s%2Fg%2F11b682vp4m!19sChIJx02UcvIXQjER8al1AkjYuW0?authuser=0&hl=vi&rclk=1,Nhà hàng Biển Rạng,4.0,646,Đồ hải sản,51 Nguyễn Sáng,
https://www.google.com/maps/place/Qu%C3%A1n+Nh%E1%BA%ADu+B%C3%ACnh+D%C3%A2n+K.SU/data=!4m7!3m6!1s0x31421911126715c9:0xc294b4634d99cc63!8m2!3d16.0642715!4d108.2191438!16s%2Fg%2F11fnqbzmpp!19sChIJyRVnEhEZQjERY8yZTWO0lMI?authuser=0&hl=vi&rclk=1,Quán Nhậu Bình Dân K.SU,5.0,4,Nhà hàng,80a Lê Hồng Phong,
https://www.google.com/maps/place/Qu%C3%A1n+nh%E1%BA%ADu+Khanh/data=!4m7!3m6!1s0x314219ee2624182b:0xcd90f35dc9460e56!8m2!3d16.0600056!4d108.2166903!16s%2Fg%2F11h51j7pfn!19sChIJKxgkJu4ZQjERVg5GyV3zkM0?authuser=0&hl=vi&rclk=1,Quán nhậu Khanh,4.2,15,Nhà hàng,"3668+2M4, Kiệt 240 Hoàng Diệu",
https://www.google.com/maps/place/Qu%C3%A1n+nh%E1%BA%ADu+T+-+T/data=!4m7!3m6!1s0x3142194838f9c993:0x37bf11a1761507f5!8m2!3d16.0564862!4d108.2316328!16s%2Fg%2F11hyzyx6x8!19sChIJk8n5OEgZQjER9QcVdqERvzc?authuser=0&hl=vi&rclk=1,Quán nhậu T - T,4.0,32,Đồ hải sản,186 Đ. Trần Hưng Đạo,
https://www.google.com/maps/place/Qu%C3%A1n+Nh%E1%BA%ADu+X%C3%ADu+Mu%E1%BB%99i/data=!4m7!3m6!1s0x314219d52ee2cf05:0xdf1d9baa8fcc97e5!8m2!3d16.0623088!4d108.235009!16s%2Fg%2F11gfk6ssc3!19sChIJBc_iLtUZQjER5ZfMj6qbHd8?authuser=0&hl=vi&rclk=1,Quán Nhậu Xíu Muội,4.0,81,Nhà hàng,An Trung Đông 2,
https://www.google.com/maps/place/Qu%C3%A1n+Nh%E1%BA%ADu+V%E1%BB%89a+H%C3%A8+-+B%C3%ACnh+D%C3%A2n+B%C3%A9+Bim+%F0%9F%91%8D/data=!4m7!3m6!1s0x3142193b95639e15:0x48f0ba7861d0568c!8m2!3d16.0540397!4d108.1591917!16s%2Fg%2F11gh2t0zjx!19sChIJFZ5jlTsZQjERjFbQYXi68Eg?authuser=0&hl=vi&rclk=1,Quán Nhậu Vỉa Hè - Bình Dân Bé Bim 👍,4.6,15,Nhà hàng,"ngã 3 Hoàng Văn Thái, Hoàng Minh Thảo",
