link,name,avgRating,numOfRating,category,plusCode
https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+Chay+Ng%E1%BB%8Dc+Chi/data=!4m7!3m6!1s0x314218333e6f093f:0x93629be0d4939e13!8m2!3d16.0618803!4d108.2174326!16s%2Fg%2F1trtrszc!19sChIJPwlvPjMYQjERE56T1OCbYpM?authuser=0&hl=vi&rclk=1,Nhà Hàng Chay Ngọc Chi,"4,2",(377),Đồ chay,202 Hoàng Diệu
https://www.google.com/maps/place/Qu%C3%A1n+Nh%E1%BA%ADu+Minh+Ho%C3%A0ng+h%E1%BA%A3i+s%E1%BA%A3n+t%C6%B0%C6%A1i+ngon+gi%C3%A1+r%E1%BA%BB+t%E1%BA%A1i+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x3142193e53134acb:0xc0a3cfef993eca5a!8m2!3d16.0720511!4d108.1945451!16s%2Fg%2F11sr71cwvt!19sChIJy0oTUz4ZQjERWso-me_Po8A?authuser=0&hl=vi&rclk=1,Quán Nhậu Minh Hoàng hải sản tươi ngon giá rẻ tại Đà Nẵng,"3,4",(9),Nhà hàng,845 Nguyễn Tất Thành
https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+C%C6%A1m+Ni%C3%AAu+S%C6%A1n+D%C6%B0%C6%A1ng+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x314219c65ca8b299:0xc5539118dfbe839a!8m2!3d16.0325404!4d108.219572!16s%2Fg%2F11hy_800f8!19sChIJmbKoXMYZQjERmoO-3xiRU8U?authuser=0&hl=vi&rclk=1,Nhà Hàng Cơm Niêu Sơn Dương Đà Nẵng,"4,1",(42),Nhà hàng,"Địa chỉ:, 1251 Xô Viết Nghệ Tĩnh"
https://www.google.com/maps/place/L'Italiano+%F0%9F%87%AE%F0%9F%87%B9/data=!4m7!3m6!1s0x314217f5cb2f52d3:0x7bef106543780227!8m2!3d16.0511304!4d108.2456882!16s%2Fg%2F11cn5pgp82!19sChIJ01Ivy_UXQjERJwJ4Q2UQ73s?authuser=0&hl=vi&rclk=1,L'Italiano 🇮🇹,"4,5",(757),Món ăn Ý,40 An Thượng 30
https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+H%E1%BA%A3i+S%E1%BA%A3n+C%C3%A1+L%E1%BB%ADa+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x314219151b22eb57:0x7c3f88e7264646d3!8m2!3d16.0574649!4d108.2229837!16s%2Fg%2F11fhz67txq!19sChIJV-siGxUZQjER00ZGJueIP3w?authuser=0&hl=vi&rclk=1,Nhà Hàng Hải Sản Cá Lửa Đà Nẵng,"3,7",(1.127),Nhà hàng,04 Bình Minh 4
https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+%C4%90%C3%A0+N%E1%BA%B5ng+-+Ho+Xanh+Restaurant/data=!4m7!3m6!1s0x314219fa3a78b1df:0x57f7ec7f5d722471!8m2!3d16.0626895!4d108.2128037!16s%2Fg%2F11m8rh5194!19sChIJ37F4OvoZQjERcSRyXX_s91c?authuser=0&hl=vi&rclk=1,Nhà Hàng Đà Nẵng - Ho Xanh Restaurant,"4,1",(123),Nhà hàng,K 1 Đỗ Quang
https://www.google.com/maps/place/74+Foods+-+M%C3%B3n+Ngon+Qu%E1%BA%A3ng+Tr%E1%BB%8B+t%E1%BA%A1i+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x3142196a70790acb:0x6fc88295af3525d4!8m2!3d16.092376!4d108.2325969!16s%2Fg%2F11t1gsjqlb!19sChIJywp5cGoZQjER1CU1r5WCyG8?authuser=0&hl=vi&rclk=1,74 Foods - Món Ngon Quảng Trị tại Đà Nẵng,"5,0",(17),Dành cho gia đình,259 Khúc Hạo
https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+H%E1%BA%A3i+s%E1%BA%A3n+Ng%E1%BB%8Dc+H%C6%B0%C6%A1ng/data=!4m7!3m6!1s0x3142179aa384ffed:0x734fc153e933e760!8m2!3d16.0734758!4d108.2446778!16s%2Fg%2F11h4d6jkls!19sChIJ7f-Eo5oXQjERYOcz6VPBT3M?authuser=0&hl=vi&rclk=1,Nhà hàng Hải sản Ngọc Hương,"3,9",(1.200),Đồ hải sản,174 Võ Nguyên Giáp
https://www.google.com/maps/place/Qu%C3%A1n+D%C3%AA+H%E1%BA%ADu+t%E1%BA%A1i+%C4%90%C3%A0+N%E1%BA%B5ng+-+Qu%C3%A1n+D%C3%AA+H%E1%BA%ADu/data=!4m7!3m6!1s0x3142196543e914b9:0x1d8d1a1e5a77c72b!8m2!3d16.0379882!4d108.2375817!16s%2Fg%2F11hfhfd46n!19sChIJuRTpQ2UZQjERK8d3Wh4ajR0?authuser=0&hl=vi&rclk=1,Quán Dê Hậu tại Đà Nẵng - Quán Dê Hậu,"4,2",(13),Nhà hàng,269 - 271 Chương D.
https://www.google.com/maps/place/Tre+Vi%E1%BB%87t+Nh%C3%A0+H%C3%A0ng+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x314218328b3f5d6d:0x904efa3cd5abeeac!8m2!3d16.0662981!4d108.2245283!16s%2Fg%2F11c544x5m3!19sChIJbV0_izIYQjERrO6r1Tz6TpA?authuser=0&hl=vi&rclk=1,Tre Việt Nhà Hàng Đà Nẵng,"3,9",(1.778),Món ăn Việt Nam,180 Bạch Đằng
https://www.google.com/maps/place/Cookshop+Bistro+%26+Bar/data=!4m7!3m6!1s0x3142174ada7219d7:0x2db6527fb2232947!8m2!3d16.0566873!4d108.2325517!16s%2Fg%2F11h6mnhlwt!19sChIJ1xly2koXQjERRykjsn9Sti0?authuser=0&hl=vi&rclk=1,Cookshop Bistro & Bar,"4,7",(374),Món ăn Địa Trung Hải,16 Vũ Văn Dũng
https://www.google.com/maps/place/Mamma+Mia/data=!4m7!3m6!1s0x3142184b24a4e51b:0x13e39ccd405b55b4!8m2!3d16.062526!4d108.2101802!16s%2Fg%2F11bxb9pjhf!19sChIJG-WkJEsYQjERtFVbQM2c4xM?authuser=0&hl=vi&rclk=1,Mamma Mia,"3,8",(31),Món ăn Ý,72 Hàm Nghi
https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+Ph%C6%B0%E1%BB%9Bc+Th%C3%A1i/data=!4m7!3m6!1s0x3142178bf155c2c7:0x56cb0edf7502aadb!8m2!3d16.0801911!4d108.2433065!16s%2Fg%2F1pzygs8hn!19sChIJx8JV8YsXQjER26oCdd8Oy1Y?authuser=0&hl=vi&rclk=1,Nhà hàng Phước Thái,"3,9",(2.319),Đồ hải sản,18 Hồ Nghinh
https://www.google.com/maps/place/The+Square+Restaurant/data=!4m7!3m6!1s0x3142183ae59f4621:0xaa22e7a739212ca1!8m2!3d16.0770445!4d108.22368!16s%2Fg%2F11g9qdzf7p!19sChIJIUaf5ToYQjERoSwhOafnIqo?authuser=0&hl=vi&rclk=1,The Square Restaurant,"4,4",(30),Món ăn tự chọn,36 Bạch Đằng
https://www.google.com/maps/place/Akataiyo+Sushi+(%E8%B5%A4%E5%A4%AA%E9%99%BD+%E3%83%AC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%B3)/data=!4m7!3m6!1s0x314218397672d871:0xbe9da5d0450cc1e2!8m2!3d16.078509!4d108.2186381!16s%2Fg%2F11bxc5qlg3!19sChIJcdhydjkYQjER4sEMRdClnb4?authuser=0&hl=vi&rclk=1,Akataiyo Sushi (赤太陽 レストラン),"4,3",(185),Món ăn Nhật Bản,54 Nguyễn Du
https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+V%C3%B5+S%C4%A9+%C4%90%E1%BA%A1o/data=!4m7!3m6!1s0x314219ce852bac65:0x179bd933e6cf95bb!8m2!3d16.0563483!4d108.2220345!16s%2Fg%2F11cjj5r8hm!19sChIJZawrhc4ZQjERu5XP5jPZmxc?authuser=0&hl=vi&rclk=1,Nhà hàng Võ Sĩ Đạo,"4,1",(247),Món ăn Nhật Bản,90 Đ. 2 Tháng 9
https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+Tu%E1%BA%A5n+M%E1%BA%ADp/data=!4m7!3m6!1s0x314219b97aa32579:0x42e3661a02248742!8m2!3d16.0503034!4d108.2084754!16s%2Fg%2F11dxblhp3x!19sChIJeSWjerkZQjERQockAhpm40I?authuser=0&hl=vi&rclk=1,Nhà Hàng Tuấn Mập,"3,8",(669),Nhà hàng,85 Duy Tân
https://www.google.com/maps/place/Tacos+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x31421790e83b2ae7:0xbdd48a0e2da84ad3!8m2!3d16.0537451!4d108.2405558!16s%2Fg%2F11f5v8089s!19sChIJ5yo76JAXQjER00qoLQ6K1L0?authuser=0&hl=vi&rclk=1,Tacos Đà Nẵng,"4,5",(633),Nhà hàng,"72/17 Nguyễn Văn Thoại, Bắc Mỹ Phú, Ngũ Hành Sơn, hùvdd"
https://www.google.com/maps/place/Ch%E1%BA%A3+c%C3%A1+%C4%91%E1%BB%8F+L%C3%BD+S%C6%A1n+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x314219dfe031d61b:0x4cd1dbe23aff3eef!8m2!3d16.0510309!4d108.2081629!16s%2Fg%2F11h5rvr6rd!19sChIJG9Yx4N8ZQjER7z7_OuLb0Uw?authuser=0&hl=vi&rclk=1,Chả cá đỏ Lý Sơn Đà Nẵng,"4,3",(3),Nhà hàng,123 Duy Tân
https://www.google.com/maps/place/C%C6%A1m+Nh%C3%A0+Linh+-+Vietnamese+restaurant/data=!4m7!3m6!1s0x3142177bc24d6cbd:0x72967041e7320128!8m2!3d16.0553555!4d108.2448737!16s%2Fg%2F11f0l1y7vb!19sChIJvWxNwnsXQjERKAEy50FwlnI?authuser=0&hl=vi&rclk=1,Cơm Nhà Linh - Vietnamese restaurant,"4,3",(525),Món ăn Việt Nam,35 An Thượng 26
https://www.google.com/maps/place/Ph%E1%BB%9F+Th%C3%ACn+13+L%C3%B2+%C4%90%C3%BAc+t%E1%BA%A1i+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x31421912174a14b1:0x3b5dd156adc2247b!8m2!3d16.0698762!4d108.2179401!16s%2Fg%2F11fpjmvpvr!19sChIJsRRKFxIZQjEReyTCrVbRXTs?authuser=0&hl=vi&rclk=1,Phở Thìn 13 Lò Đúc tại Đà Nẵng,"4,3",(259),Phở,60 Pasteur
https://www.google.com/maps/place/H%E1%BA%A3i+S%E1%BA%A3n+B%C3%A0+T%C3%A1m+%C4%90%C3%A0+N%E1%BA%B5ng+-+%C4%91%E1%BB%8Ba+%C4%91i%E1%BB%83m+nh%E1%BB%AFng+qu%C3%A1n+h%E1%BA%A3i+s%E1%BA%A3n+t%C6%B0%C6%A1i+s%E1%BB%91ng+ngon+ch%E1%BA%A5t+l%C6%B0%E1%BB%A3ng+gi%C3%A1+r%E1%BA%BB+t%E1%BA%A1i+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x314219ede2b0c46d:0x6b91d43953662e10!8m2!3d16.0497494!4d108.2176038!16s%2Fg%2F11rvjg8674!19sChIJbcSw4u0ZQjEREC5mUznUkWs?authuser=0&hl=vi&rclk=1,Hải Sản Bà Tám Đà Nẵng - địa điểm những quán hải sản tươi sống ngon chất lượng giá rẻ tại Đà Nẵng,"4,4",(5),Nhà hàng,596/14 Hoàng Diệu
https://www.google.com/maps/place/Golden+Meat+House/data=!4m7!3m6!1s0x314217b74d212a13:0x8cde27e7191bf9a6!8m2!3d16.0549127!4d108.2458977!16s%2Fg%2F11fn9d1glv!19sChIJEyohTbcXQjERpvkbGecn3ow?authuser=0&hl=vi&rclk=1,Golden Meat House,"4,8",(747),Thịt nướng,100 Trần Bạch Đằng
https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+1988+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x314217bdaa3b8015:0x8cc64130c257112b!8m2!3d16.046566!4d108.2417497!16s%2Fg%2F11j0d6zxzh!19sChIJFYA7qr0XQjERKxFXwjBBxow?authuser=0&hl=vi&rclk=1,Nhà Hàng 1988 Đà Nẵng,"4,8",(19),Nhà hàng,197 Châu Thị Vĩnh Tế
https://www.google.com/maps/place/%E1%BA%A8m+Th%E1%BB%B1c+Tr%E1%BA%A7n+-+04+L%C3%AA+Du%E1%BA%A9n/data=!4m7!3m6!1s0x31421831a9a51277:0x2adf1758b38b9a5!8m2!3d16.0717867!4d108.2228567!16s%2Fg%2F11fx7sl7qz!19sChIJdxKlqTEYQjERpbk4i3XxrQI?authuser=0&hl=vi&rclk=1,Ẩm Thực Trần - 04 Lê Duẩn,"3,8",(2.039),Nhà hàng,04 Đ. Lê Duẩn
https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+Th%C3%A1i/data=!4m7!3m6!1s0x3142182cc6455527:0x9abcbde6cc336070!8m2!3d16.0663824!4d108.2296517!16s%2Fg%2F11fy2k5dgb!19sChIJJ1VFxiwYQjERcGAzzOa9vJo?authuser=0&hl=vi&rclk=1,Nhà Hàng Thái,"4,0",(230),Món ăn Thái Lan,463 Đ. Trần Hưng Đạo
https://www.google.com/maps/place/Happy+Heart+Cafe/data=!4m7!3m6!1s0x3142183a4623684f:0xf1ec54fc0a732c82!8m2!3d16.0475999!4d108.2446133!16s%2Fg%2F11c3t_wvb_!19sChIJT2gjRjoYQjERgixzCvxU7PE?authuser=0&hl=vi&rclk=1,Happy Heart Cafe,"4,6",(570),Nhà hàng,57 Đ. Ng. Thì Sĩ
https://www.google.com/maps/place/Fatfish+Restaurant+%26+Lounge+Bar/data=!4m7!3m6!1s0x3142182ceeed1a37:0xe27c84359c53b1e5!8m2!3d16.064949!4d108.2300338!16s%2Fg%2F11b8tnp0rh!19sChIJNxrt7iwYQjER5bFTnDWEfOI?authuser=0&hl=vi&rclk=1,Fatfish Restaurant & Lounge Bar,"4,4",(575),Nhà hàng,439 Đ. Trần Hưng Đạo
https://www.google.com/maps/place/Ph%E1%BB%91+N%C6%B0%E1%BB%9Bng+Tokyo+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x314217868635413b:0x518805c37fec2f8!8m2!3d16.0705931!4d108.2429142!16s%2Fg%2F11ckksjsgs!19sChIJO0E1hoYXQjER-ML-N1yAGAU?authuser=0&hl=vi&rclk=1,Phố Nướng Tokyo Đà Nẵng,"4,0",(1.437),Thịt nướng,4 Phạm Văn Đồng
https://www.google.com/maps/place/Hoa+Restaurant/data=!4m7!3m6!1s0x31421a27190a90cf:0xa09b94ed5646b3c2!8m2!3d16.0174794!4d108.2063544!16s%2Fg%2F1pzq1l3ct!19sChIJz5AKGScaQjERwrNGVu2Um6A?authuser=0&hl=vi&rclk=1,Hoa Restaurant,"5,0",(1),Nhà hàng,231 Cách Mạng Tháng 8
https://www.google.com/maps/place/C%C6%A1m+Gia+%C4%90%C3%ACnh+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x3142192406392445:0x2d89116a75f3665d!8m2!3d16.0666954!4d108.2179937!16s%2Fg%2F11h76353n6!19sChIJRSQ5BiQZQjERXWbzdWoRiS0?authuser=0&hl=vi&rclk=1,Cơm Gia Đình Đà Nẵng,"4,7",(76),Món ăn Việt Nam,117 Ng. Gia Tự
https://www.google.com/maps/place/Gabo+Buffet+N%C6%B0%E1%BB%9Bng+L%E1%BA%A9u+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x31421968d2404cbb:0x858fce43e73f5cf7!8m2!3d16.0766859!4d108.2205501!16s%2Fg%2F11qrtwbb2b!19sChIJu0xA0mgZQjER91w_50POj4U?authuser=0&hl=vi&rclk=1,Gabo Buffet Nướng Lẩu Đà Nẵng,"4,6",(85),Món thịt nướng Triều Tiên,55B Nguyễn Chí Thanh
https://www.google.com/maps/place/CITRON/data=!4m7!3m6!1s0x31423d24c808c1f5:0x8ddc7f9898c54a72!8m2!3d16.1212295!4d108.3056102!16s%2Fg%2F11fm5fqx_6!19sChIJ9cEIyCQ9QjERckrFmJh_3I0?authuser=0&hl=vi&rclk=1,CITRON,"4,5",(76),Món ăn Việt Nam,"Bai Bac, SonTra Peninsula"
https://www.google.com/maps/place/C.+Tao+Chinese+restaurant/data=!4m7!3m6!1s0x314219bc6439dac5:0xcf9ed943af02119c!8m2!3d16.0563956!4d108.2224237!16s%2Fg%2F11h9j_687t!19sChIJxdo5ZLwZQjERnBECr0PZns8?authuser=0&hl=vi&rclk=1,C. Tao Chinese restaurant,"4,1",(133),Món ăn Trung Quốc,"A15-A16, Đ. 2 Tháng 9"
https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+H%E1%BA%A3i+S%E1%BA%A3n+L%C3%A3o+%C4%90%E1%BA%A1i+%C4%90%C3%A0+N%E1%BA%B5ng+-+Seafood+Restaurant+Da+Nang/data=!4m7!3m6!1s0x314219d5305a5279:0x1e7b79f26dff1c9d!8m2!3d16.0619005!4d108.2356987!16s%2Fg%2F11cjp585f9!19sChIJeVJaMNUZQjERnRz_bfJ5ex4?authuser=0&hl=vi&rclk=1,Nhà Hàng Hải Sản Lão Đại Đà Nẵng - Seafood Restaurant Da Nang,"3,9",(1.480),Đồ hải sản,1 Võ Văn Kiệt
https://www.google.com/maps/place/The+Riverhouse/data=!4m7!3m6!1s0x314219fcdc862b8b:0x47f8fcdd32d4b2f1!8m2!3d16.0682463!4d108.2248133!16s%2Fg%2F11rgc13rnh!19sChIJiyuG3PwZQjER8bLUMt38-Ec?authuser=0&hl=vi&rclk=1,The Riverhouse,"4,6",(14),Nhà hàng,114 Bạch Đằng
https://www.google.com/maps/place/Green+House/data=!4m7!3m6!1s0x314210cae554eabf:0x926a3519822e86fc!8m2!3d16.0132836!4d108.2639635!16s%2Fg%2F11dy_hr7w0!19sChIJv-pU5coQQjER_IYughk1apI?authuser=0&hl=vi&rclk=1,Green House,"4,2",(146),Nhà hàng,5 Trường Sa
https://www.google.com/maps/place/B%C3%BAn+ch%E1%BA%A3+Obama-b%C3%BAn+%E1%BB%91c+t%E1%BA%A1i+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x3142194a7cd241ab:0x4e1e213c6e631572!8m2!3d16.0505987!4d108.2204988!16s%2Fg%2F11h464np2s!19sChIJq0HSfEoZQjERchVjbjwhHk4?authuser=0&hl=vi&rclk=1,Bún chả Obama-bún ốc tại Đà Nẵng,"4,2",(21),Nhà hàng,11 Núi Thành
https://www.google.com/maps/place/Bistecca+%F0%9F%87%AE%F0%9F%87%B9+Italian+Restaurant+in+Da+Nang/data=!4m7!3m6!1s0x3142196de9ccba2f:0x7233cc1778c9e453!8m2!3d16.0826174!4d108.2208257!16s%2Fg%2F11f73ypv2v!19sChIJL7rM6W0ZQjERU-TJeBfMM3I?authuser=0&hl=vi&rclk=1,Bistecca 🇮🇹 Italian Restaurant in Da Nang,"4,0",(34),Nhà hàng,"7th Floor, 20 Đống Đa"
https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+San+H%C3%B4/data=!4m7!3m6!1s0x31421784487dff5f:0x72f59e0a18777c18!8m2!3d16.0662603!4d108.2461243!16s%2Fg%2F1hm3f3wd2!19sChIJX_99SIQXQjERGHx3GAqe9XI?authuser=0&hl=vi&rclk=1,Nhà hàng San Hô,"3,7",(316),Đồ hải sản,Lô 12-13 Võ Nguyên Giáp
https://www.google.com/maps/place/Ph%E1%BB%9F+H%C3%A0+N%E1%BB%99i+t%E1%BA%A1i+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x314219ed3cf55ff3:0x42dee3e30efb441c!8m2!3d16.0312184!4d108.2271907!16s%2Fg%2F11hzpkcwd2!19sChIJ81_1PO0ZQjERHET7DuPj3kI?authuser=0&hl=vi&rclk=1,Phở Hà Nội tại Đà Nẵng,,,Nhà hàng,42 Lê Anh Xuân
https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+L%C3%AA+Gia+3/data=!4m7!3m6!1s0x31421994de98966b:0x689fece7c9f43dde!8m2!3d16.0391275!4d108.212796!16s%2Fg%2F11btmqb0rr!19sChIJa5aY3pQZQjER3j30yefsn2g?authuser=0&hl=vi&rclk=1,Nhà hàng Lê Gia 3,"4,1",(243),Món ăn Việt Nam,250 Hàn Thuyên
https://www.google.com/maps/place/4U+Beach+Restaurant/data=!4m7!3m6!1s0x314217839bd1f6a7:0x12ab8780ea5b53b!8m2!3d16.0670833!4d108.2459411!16s%2Fg%2F1tf77l11!19sChIJp_bRm4MXQjERO7WlDni4KgE?authuser=0&hl=vi&rclk=1,4U Beach Restaurant,"3,7",(1.766),Đồ hải sản,Lô 1D Võ Nguyên Giáp
https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+Nh%E1%BA%ADt+Dasushi/data=!4m7!3m6!1s0x314219b41d201403:0x680f1849d3f41db6!8m2!3d16.0598177!4d108.2090174!16s%2Fg%2F11cjj6jlw3!19sChIJAxQgHbQZQjERth3000kYD2g?authuser=0&hl=vi&rclk=1,Nhà Hàng Nhật Dasushi,"3,9",(240),Sushi,268 Nguyễn Văn Linh
"https://www.google.com/maps/place/C%C6%A1m+Ngon+S%E1%BB%91+1+T%E1%BA%A1i+%C4%90%C3%A0+N%E1%BA%B5ng,+Qu%C3%A1n+C%C6%A1m+Ngon+V%C3%A0+R%E1%BA%BB+T%E1%BA%A1i+%C4%90%C3%A0+N%E1%BA%B5ng+-+Qu%C3%A1n+C%C6%A1m+Ng%E1%BB%8Dc+S%C6%B0%C6%A1ng/data=!4m7!3m6!1s0x314219231d15d1bd:0xbcfb88b1e4fc25e2!8m2!3d16.0232739!4d108.2572056!16s%2Fg%2F11h_wp6v4_!19sChIJvdEVHSMZQjER4iX85LGI-7w?authuser=0&hl=vi&rclk=1","Cơm Ngon Số 1 Tại Đà Nẵng, Quán Cơm Ngon Và Rẻ Tại Đà Nẵng - Quán Cơm Ngọc Sương",,,Quán ăn nhỏ,Lô 12 Võ Nguyên Giáp
https://www.google.com/maps/place/Vua+T%C3%B4m+H%C3%B9m+-+Seafood+Restaurant/data=!4m7!3m6!1s0x3142178d34345d2f:0x9aa4335af54fdfd!8m2!3d16.083514!4d108.2477007!16s%2Fg%2F11b67r46l1!19sChIJL100NI0XQjER_f1UrzVDqgk?authuser=0&hl=vi&rclk=1,Vua Tôm Hùm - Seafood Restaurant,"3,9",(663),Đồ hải sản,Lô 13 Võ Nguyên Giáp
https://www.google.com/maps/place/My+Hanh+Seafood/data=!4m7!3m6!1s0x314217ee3600dbb9:0xd51ecb708db1b26c!8m2!3d16.0654849!4d108.2457453!16s%2Fg%2F11h5f6yvdc!19sChIJudsANu4XQjERbLKxjXDLHtU?authuser=0&hl=vi&rclk=1,My Hanh Seafood,"4,5",(330),Đồ hải sản,5 Võ Nguyên Giáp
https://www.google.com/maps/place/Bikini+Bottom+Express/data=!4m7!3m6!1s0x3142176fe447155f:0x9c6983231589d465!8m2!3d16.0487632!4d108.2475435!16s%2Fg%2F11fj5s7t0z!19sChIJXxVH5G8XQjERZdSJFSODaZw?authuser=0&hl=vi&rclk=1,Bikini Bottom Express,"4,5",(464),Món ăn Mỹ,45-47 An Thượng 2
https://www.google.com/maps/place/Veteran+Restaurant+BBQ/data=!4m7!3m6!1s0x314217c82ec7b181:0xe9367e38bc69120c!8m2!3d16.0689576!4d108.2425892!16s%2Fg%2F11g1rbqmlt!19sChIJgbHHLsgXQjERDBJpvDh-Nuk?authuser=0&hl=vi&rclk=1,Veteran Restaurant BBQ,"4,6",(424),Món thịt nướng Triều Tiên,8 D. Đình Nghệ
https://www.google.com/maps/place/Gradeli+Beer+-+Nh%C3%A0+h%C3%A0ng+Bia+T%C6%B0%C6%A1i+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x3142191da048333d:0xbb292a53b133c6ad!8m2!3d16.0400798!4d108.2172039!16s%2Fg%2F11gy5jfr8q!19sChIJPTNIoB0ZQjERrcYzsVMqKbs?authuser=0&hl=vi&rclk=1,Gradeli Beer - Nhà hàng Bia Tươi Đà Nẵng,"4,1",(143),Quán bia sân vườn,"Lô A37, Đường 30/4"
https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+Ch%C3%A2n+Tr%E1%BB%9Di+G%C3%B3c+B%E1%BB%83/data=!4m7!3m6!1s0x3142180fa3798a7b:0x292476c9f4006a6e!8m2!3d16.101261!4d108.2292916!16s%2Fg%2F11c60vmwt7!19sChIJe4p5ow8YQjERbmoA9Ml2JCk?authuser=0&hl=vi&rclk=1,Nhà hàng Chân Trời Góc Bể,"4,2",(261),Món ăn Việt Nam,Lô 60 Nguyễn Hữu An
https://www.google.com/maps/place/C%C6%A1m+Ni%C3%AAu+-+C%E1%BB%99i+Ngu%E1%BB%93n/data=!4m7!3m6!1s0x314219b234419f5f:0xe13fe6827cd7b0f9!8m2!3d16.0601309!4d108.2051731!16s%2Fg%2F1hc3d30tp!19sChIJX59BNLIZQjER-bDXfILmP-E?authuser=0&hl=vi&rclk=1,Cơm Niêu - Cội Nguồn,"3,9",(340),Món ăn Việt Nam,160 Nguyễn Tri Phương
https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+Ph%E1%BB%91+Bi%E1%BB%83n/data=!4m7!3m6!1s0x314218472027d897:0x2dd66dd870f665db!8m2!3d16.08032!4d108.2112767!16s%2Fg%2F1tcwcgj9!19sChIJl9gnIEcYQjER22X2cNht1i0?authuser=0&hl=vi&rclk=1,Nhà hàng Phố Biển,"3,8",(264),Món ăn Việt Nam,231 Nguyễn Tất Thành
https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+Tuy%C3%AAn+S%C6%A1n+2/data=!4m7!3m6!1s0x314219e9f0a1010f:0xbbc523a7f299800d!8m2!3d16.0401447!4d108.2139202!16s%2Fg%2F11dz_0h25l!19sChIJDwGh8OkZQjERDYCZ8qcjxbs?authuser=0&hl=vi&rclk=1,Nhà Hàng Tuyên Sơn 2,"3,9",(171),Nhà hàng,60-62 30 Tháng 4
https://www.google.com/maps/place/Dasushi/data=!4m7!3m6!1s0x314219cb5f46ec27:0x9ebb40b007884dbb!8m2!3d16.0633901!4d108.2197091!16s%2Fg%2F11bv380sgk!19sChIJJ-xGX8sZQjERu02IB7BAu54?authuser=0&hl=vi&rclk=1,Dasushi,"3,8",(340),Sushi,150 Phan Châu Trinh
https://www.google.com/maps/place/The+Thai+Cuisine/data=!4m7!3m6!1s0x3142192492a3b4e9:0xbd1c5f106e79caed!8m2!3d16.0570962!4d108.2223933!16s%2Fg%2F11h53fj175!19sChIJ6bSjkiQZQjER7cp5bhBfHL0?authuser=0&hl=vi&rclk=1,The Thai Cuisine,"4,1",(202),Món ăn Thái Lan,"Lô A26, Đ. 2 Tháng 9"
https://www.google.com/maps/place/H%E1%BB%99i+ngh%E1%BB%8B+-+Nh%C3%A0+h%C3%A0ng+-+Ti%E1%BB%87c+c%C6%B0%E1%BB%9Bi+MIKADO/data=!4m7!3m6!1s0x314219072c330643:0x49e4de4c53a5f056!8m2!3d16.074682!4d108.2049441!16s%2Fg%2F11g0lbjnzg!19sChIJQwYzLAcZQjERVvClU0ze5Ek?authuser=0&hl=vi&rclk=1,Hội nghị - Nhà hàng - Tiệc cưới MIKADO,"4,3",(302),Nhà hàng,487 Nguyễn Tất Thành
