link,name,avgRating,numOfRating,category,plusCode,price
https://www.google.com/maps/place/Mikazuki+Water+Park+365/data=!4m7!3m6!1s0x31421991a401ca65:0xae18cd4b35f842b5!8m2!3d16.0920725!4d108.144227!16s%2Fg%2F11qpt4zjg9!19sChIJZcoBpJEZQjERtUL4NUvNGK4?authuser=0&hl=vi&rclk=1,Mikazuki Water Park 365,4.2,386,Điểm thu hút khách du lịch,Đường Vào Khu DL Xuân Thiều,
https://www.google.com/maps/place/V%C6%B0%E1%BB%9Dn+c%C3%BAc+h%E1%BB%8Da+mi+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x31421b259752d28b:0x795a993517d178b8!8m2!3d16.0158411!4d108.187718!16s%2Fg%2F11h91cn843!19sChIJi9JSlyUbQjERuHjRFzWZWnk?authuser=0&hl=vi&rclk=1,Vườn cúc họa mi Đà Nẵng,4.8,16,Điểm thu hút khách du lịch,258Q+83P,
https://www.google.com/maps/place/Qu%E1%BA%A3ng+tr%C6%B0%E1%BB%9Dng+2%2F9/data=!4m7!3m6!1s0x31421953d8f470e9:0x86fe41d80b6e3fcd!8m2!3d16.0411297!4d108.2227389!16s%2Fg%2F11flc0rpl_!19sChIJ6XD02FMZQjERzT9uC9hB_oY?authuser=0&hl=vi&rclk=1,Quảng trường 2/9,4.5,24,Điểm thu hút khách du lịch,26RF+F35,
https://www.google.com/maps/place/C%E1%BA%A7u+V%C3%A0ng+-+B%C3%A0+N%C3%A0+Hills/data=!4m7!3m6!1s0x3141f7f503abc03b:0x9d023df40751a196!8m2!3d15.9950734!4d107.9963662!16s%2Fg%2F11mxzgqplz!19sChIJO8CrA_X3QTERlqFRB_Q9Ap0?authuser=0&hl=vi&rclk=1,Cầu Vàng - Bà Nà Hills,4.6,1932,Điểm thu hút khách du lịch,XXWW+2GH,
https://www.google.com/maps/place/Sun+World+Da+Nang/data=!4m7!3m6!1s0x3142193203951c6d:0x1819bbea04429c84!8m2!3d16.0402596!4d108.2266311!16s%2Fg%2F11t5nc34f_!19sChIJbRyVAzIZQjERhJxCBOq7GRg?authuser=0&hl=vi&rclk=1,Sun World Da Nang,5.0,1,Công viên giải trí,1 Phan Đăng Lưu,
https://www.google.com/maps/place/B%E1%BA%A3o+t%C3%A0ng+%C4%90i%C3%AAu+kh%E1%BA%AFc+Ch%C4%83m+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x314219cdb3006a2d:0x62ca993f60c3a12c!8m2!3d16.0607079!4d108.2235466!16s%2Fm%2F02pvbjt!19sChIJLWoAs80ZQjERLKHDYD-ZymI?authuser=0&hl=vi&rclk=1,Bảo tàng Điêu khắc Chăm Đà Nẵng,4.1,4792,Điểm thu hút khách du lịch,Số 02 Đ. 2 Tháng 9,
https://www.google.com/maps/place/Sunny+Farm+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x314221b9282d04b3:0x5413559afe5b1a3!8m2!3d16.150328!4d108.1105411!16s%2Fg%2F11fkf1s73l!19sChIJswQtKLkhQjERo7Hlr1k1QQU?authuser=0&hl=vi&rclk=1,Sunny Farm Đà Nẵng,3.0,68,Vườn,Đường Suối Lương,
https://www.google.com/maps/place/C%C3%B4ng+vi%C3%AAn+c%C3%A1+voi/data=!4m7!3m6!1s0x314217cbf96fdf77:0x9bad52d29c9afdb6!8m2!3d16.0798869!4d108.246987!16s%2Fg%2F11qh6ymf3g!19sChIJd99v-csXQjERtv2anNJSrZs?authuser=0&hl=vi&rclk=1,Công viên cá voi,3.9,41,Công viên,"Công viên, Vương Thừa Vũ",
https://www.google.com/maps/place/C%C3%B4ng+vi%C3%AAn/data=!4m7!3m6!1s0x31421be5c2d2fdb9:0x96c1d3049b823005!8m2!3d15.9949222!4d108.2011714!16s%2Fg%2F11nmqg14dg!19sChIJuf3SwuUbQjERBTCCmwTTwZY?authuser=0&hl=vi&rclk=1,Công viên,5.0,1,Công viên giải trí,96 Cao Bá Đạt,
https://www.google.com/maps/place/Grass+Square/data=!4m7!3m6!1s0x314219850da3bea5:0x812ca4275d834f29!8m2!3d16.0403618!4d108.2228858!16s%2Fg%2F11gxhrw1zh!19sChIJpb6jDYUZQjERKU-DXSekLIE?authuser=0&hl=vi&rclk=1,Grass Square,4.5,2,Điểm thu hút khách du lịch,"26RF+45R, 30 Tháng 4",
https://www.google.com/maps/place/H%C3%B2a+Ph%C3%BA+Th%C3%A0nh+Tourist+-+Tr%C6%B0%E1%BB%A3t+th%C3%A1c+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x3141f77af7e9b92b:0xfaf4e097094874f3!8m2!3d15.9577622!4d107.9916977!16s%2Fg%2F11b6j87gg9!19sChIJK7np93r3QTER83RICZfg9Po?authuser=0&hl=vi&rclk=1,Hòa Phú Thành Tourist - Trượt thác Đà Nẵng,4.4,736,Nhà hàng,,
